name,homo_energy,homo_minus_1,lumo_energy,lumo_plus_1,hl_gap,energy,f_plus_P1,f_minus_P1,f_zero_P1,f_plus_P2,f_minus_P2,f_zero_P2,f_plus_Au1,f_minus_Au1,f_zero_Au1,f_plus_Au2,f_minus_Au2,f_zero_Au2,f_plus_I,f_minus_I,f_zero_I,f_plus_C,f_minus_C,f_zero_C,IP_shift,IP,EA_shift,EA,c_Mulli_P1,c_CM5_P1,c_Mulli_P2,c_CM5_P2,c_Mulli_Au1,c_CM5_Au1,c_Mulli_Au2,c_CM5_Au2,c_Mulli_I,c_CM5_I,c_Mulli_C,c_CM5_C,AtomNum,Weight,HOMO,HOMO_number,LUMO,HOMO_LUMO_Gap,ODI_HOMO_1,ODI_HOMO,ODI_LUMO,ODI_LUMO_Add1,ODI_Mean,ODI_Std,Farthest_Distance,Mol_Radius,Mol_Size_Short,Mol_Size_2,Mol_Size_L,Length_Ratio,Len_Div_Diameter,MPP,SDP,Dipole_Moment,Quadrupole_Moment,Octopole_Moment,Volume,Density,ESPmin,ESPmax,Overall_Surface_Area,Pos_Surface_Area,Neg_Surface_Area,Overall_Average,Pos_Average,Neg_Average,Overall_Variance,Nu,Pi,MPI,Nonpolar_Area,Polar_Area,ALIEmin,ALIEmax,ALIE_Ave,ALIE_Var,LEAmin,LEAmax,LEA_Ave,LEA_Var,Bond_Au_Au,Bond_Au_I,Bond_Au_C,Bond_C_I,Angle_C_Au_I,Bond_P_Au_1,Bond_P_Au_2,Bond_P_P,Dihedral_P_Au_Au_P,bv_Au_1,bv_Au_2,bv_P_1,bv_P_2,bv_I,bv_C,disp_area,disp_volume,disp_p_int,pyr_p_Au_1,pyr_P_angle_Au_1,pyr_p_Au_2,pyr_P_angle_Au_2,pyr_p_P_1,pyr_P_angle_P_1,pyr_p_P_2,pyr_P_angle_P_2,pyr_p_I,pyr_P_angle_I,pyr_p_C,pyr_P_angle_C,sasa_area,sasa_volume,sasa_Au_1,sasa_Au_2,sasa_P_1,sasa_P_2,sasa_I,sasa_C,Mayer_Bo,Atom_connec,h_volume,l_volume,h_shell_s,h_shell_p,h_shell_d,h_shell_f,l_shell_s,l_shell_p,l_shell_d,l_shell_f,Hirshfeld_c_P_1,Hirshfeld_c_P_2,Hirshfeld_c_Au_1,Hirshfeld_c_Au_2,Hirshfeld_c_I,Hirshfeld_c_C,Mulliken_pop_P_1,Mulliken_pop_P_2,Mulliken_pop_Au_1,Mulliken_pop_Au_2,Mulliken_pop_I,Mulliken_pop_C,Pop_type_s_Au_1,Pop_type_p_Au_1,Pop_type_d_Au_1,Pop_type_f_Au_1,Pop_type_s_Au_2,Pop_type_p_Au_2,Pop_type_d_Au_2,Pop_type_f_Au_2,Pop_type_s_C,Pop_type_p_C,Pop_type_d_C,Pop_type_f_C,Pop_type_s_I,Pop_type_p_I,Pop_type_d_I,Pop_type_f_I,Atom_d_m_X_Au_1,Atom_d_m_Y_Au_1,Atom_d_m_Z_Au_1,Atom_d_m_Au_1,Atom_d_m_X_Au_2,Atom_d_m_Y_Au_2,Atom_d_m_Z_Au_2,Atom_d_m_Au_2,Atom_d_m_X_C,Atom_d_m_Y_C,Atom_d_m_Z_C,Atom_d_m_C,Atom_d_m_X_I,Atom_d_m_Y_I,Atom_d_m_Z_I,Atom_d_m_I,d_m_X,d_m_Y,d_m_Z,Hirshfeld_ob_h_Au_1,Hirshfeld_ob_h_Au_2,Hirshfeld_ob_h_C,Hirshfeld_ob_h_I,Hirshfeld_ob_l_Au_1,Hirshfeld_ob_l_Au_2,Hirshfeld_ob_l_C,Hirshfeld_ob_l_I
54_PXP_cat_ts_0,-12.8097,-12.8261,-11.2734,-10.0217,1.5363,-92.022826534328,0.041,0.074,0.058,0.036,0.057,-0.003,0.105,0.046,0.076,0.014,0.045,0.03,0.189,0.081,0.135,0.087,0.002,0.045,4.8455,10.856,4.8455,5.0494,0.08325,-0.11891,0.07916,-0.16847,0.07916,0.20907,0.11451,0.28251,-0.02775,-0.03963,-0.07718,-0.12258,72,937.82645,-0.378651,90,-0.289818,0.088833,68.54,14.8,16.97,8.28,27.1475,24.11101343266185,72.0,7.49,10.677,10.997,14.434,0.3997452088179904,0.9635514018691588,1.703523,8.35006,15.261004,41.520172,259.542,4062.85319,2.5866,-76.39598,44.47026,1629.95577,995.7405,634.21527,0.00113525,0.02569128,-0.0374186,0.00136399,0.13884682,0.03001659,0.82326344,31.11,68.89,10.35685,16.17088,0.53296048,0.00291152,-18.61953,3.41709,-0.0001883,0.019151,2.8723362242170305,2.653800056164628,2.224425887651017,2.4928654993463586,60.70823594000054,2.4804041619208963,2.2501693725502783,3.14765306357078,-42.24052487731181,0.8448565039135296,0.7035559541557957,0.9647898807305256,0.9341222512113306,0.3434821095788297,0.8090174245247856,533.0868891913872,677.0997381090231,23.939009126855417,0.0765253324344517,4.598684730251885,0.0129476941370936,2.01382330416694,0.8703419081814434,6.731947430019917,0.8168173068099749,6.114707324125679,1.7073897332948391,15.04943630917131,1.985419300706105,8.0306291078437,652.9634007294153,1267.1877794887462,0.0,10.899773665867706,0.0,0.0,61.05137972603869,0.2800065423080319,,,101.28855,72.10461,5.761,65.872,28.367,0.0,12.436,75.987,11.577,0.0,0.1611944,0.16287406,0.44003839,0.39604065,-0.07302259,-0.23536468,0.08325442,0.07915642,0.07916449,0.11451172,-0.02775408,-0.07718041,0.7392,0.57,9.6116,0.0,0.8179,0.498,9.5696,0.0,1.1965,2.8807,0.0,0.0,2.0259,4.9465,0.0554,0.0,-0.49415,0.092333,0.138565,0.52145,-0.074114,-0.120669,-0.182246,0.230798,-0.202156,0.102707,0.017278,0.227408,-0.295452,0.232574,-0.017786,0.376429,0.238222,0.369794,-1.800016,18.589,14.905,5.039,27.073,11.775,8.729,27.056,26.391
55_PXP_cat_ts_0,-13.0046,-13.0142,-11.3851,-10.4667,1.6195,-105.439632333314,0.058,0.051,0.055,0.067,0.047,-0.001,0.062,0.042,0.052,0.01,0.036,0.023,0.123,0.073,0.098,0.05,0.002,0.026,4.8455,10.7441,4.8455,5.2717,0.08741,-0.14251,0.08406,-0.15071,0.12114,0.28199,0.11911,0.28605,-0.00485,-0.01707,-0.04736,-0.09166,65,1042.79478,-0.391549,102,-0.310603,0.0809459999999999,60.81,13.93,10.28,5.59,22.652500000000003,22.22771060523328,65.0,7.917,12.184,12.391,14.529,0.3715476677577741,0.9175824175824177,1.827912,8.286408,8.670793,52.825302,229.7235,4229.72073,2.7627,-63.17968,45.30838,1995.95045,1358.51704,637.43341,0.00153039,0.01578294,-0.02884507,0.00104301,0.12288491,0.01945116,0.54298977,54.73,45.27,10.71386,16.52901,0.5344007,0.00209817,-24.70547,6.05692,-0.0099776,0.021816,2.874235012007079,2.645292220073382,2.223122720689047,2.493251461784784,60.88075545973396,2.315582761789773,2.2606937743542885,2.9874216877422275,-33.69464152961241,0.7727823332090943,0.6621494129705553,0.9207510249720462,0.8838811498322773,0.3382698937756243,0.787452245620574,637.9594288409992,717.2647530890313,26.601946445000465,0.1075633345672614,4.595771707360794,0.0850384839313145,3.710673444144311,0.8646963664798096,6.596536484598923,0.8738242872436058,6.706119131547089,1.7071491519413111,15.046143870557902,1.986022722395958,8.02729950597062,763.7444641824064,1442.34396125808,4.619904067551277,16.88964928591794,0.0,0.0,64.00144639584728,0.2600060750003096,,,94.92455,57.31892,8.5,58.342,33.158,0.0,9.953,78.559,11.488,0.0,0.18142498,0.19010007,0.480211,0.38673291,-0.04576802,-0.20034474,0.08741369,0.08406209,0.12113776,0.11911263,-0.00485273,-0.04735942,0.7649,0.5827,9.5313,0.0,0.8112,0.5029,9.5668,0.0,1.1906,2.8567,0.0,0.0,2.0274,4.9358,0.0416,0.0,-0.539764,-0.026268,0.03221,0.541362,-0.049623,-0.160153,-0.197853,0.25934,-0.186799,0.057144,-9.9e-05,0.195345,-0.322684,0.18281,-0.065491,0.376608,-0.100838,1.196445,-1.932481,19.017,21.627,4.239,20.123,9.729,8.06,19.725,20.215
56_PXP_cat_ts_0,-12.0608,-12.2141,-11.0655,-9.7011,0.9952,-147.250563524894,0.021,0.021,0.021,0.039,0.031,0.01,0.093,0.005,0.049,0.017,-0.001,0.008,0.153,0.029,0.091,0.077,-0.003,0.037,4.8455,9.7381,4.8455,4.6287,0.2746,0.17585,0.27966,0.14472,0.10695,0.28156,0.13313,0.33107,-0.06075,-0.0727,-0.07793,-0.12238,106,1204.12488,-0.36688,140,-0.278386,0.0884939999999999,16.31,12.41,18.69,11.3,14.677499999999998,2.9712907548740497,80.0,8.557,11.384,14.308,15.015,0.3688554794015771,0.8773518756573565,1.938909,7.906028,5.91251,57.471776,414.127,5885.13236,2.2928,-68.34536,24.34573,2534.68559,1424.98555,1109.70004,-0.00287073,0.01280527,-0.02300057,0.00065569,0.09710298,0.01781383,0.46990887,59.84,40.16,10.0532,17.15064,0.5341967,0.00188908,-21.78644,3.22999,-0.0004966,0.019579,2.873351535704031,2.648362599389662,2.220399847696795,2.496465498348034,60.94490911258086,2.3487065457920986,2.2289037363689155,2.800374047361194,-57.09723150801126,0.8601903186731271,0.767581764815505,0.9343027860603802,0.9356072959373836,0.4003797055534849,0.7955122530749161,827.9536375642455,989.5873074568544,26.496717979739977,0.0168903978872569,4.230460727842376,0.1181780594173842,6.583426520214241,0.9302892680719084,7.498035152844493,0.8980800822097598,7.144864747021495,1.7076714869573024,15.050799417299896,1.98472215102674,8.025748287301228,869.0338537973994,1806.887965097682,0.0,2.6099458043958523,0.0,0.0,44.9610160930827,0.2600060750003096,,,95.89663,68.35191,8.044,65.035,26.921,0.0,12.974,74.671,12.355,0.0,0.33198867,0.35414574,0.47406136,0.43034388,-0.09309469,-0.24048186,0.27459707,0.27966287,0.1069505,0.13312746,-0.06074556,-0.07792614,0.7636,0.5386,9.5908,0.0,0.8044,0.4736,9.5889,0.0,1.1983,2.8796,0.0,0.0,2.0265,4.9725,0.0617,0.0,-0.283678,0.153268,0.210269,0.384939,-0.179977,0.006751,-0.137914,0.226843,-0.165106,0.140084,0.077665,0.230034,-0.220082,0.262182,0.09691,0.355763,0.288494,-0.314584,-1.64307,20.022,13.396,4.98,21.617,11.56,6.612,29.865,27.593
57_PXP_cat_ts_0,-12.8947,-12.9027,-11.3034,-10.7329,1.5914,-143.029388810214,0.036,0.055,0.045,0.045,0.044,0.014,0.054,0.035,0.045,0.011,0.027,0.019,0.107,0.057,0.082,0.045,0.001,0.023,4.8455,10.5991,4.8455,5.2767,0.15383,-0.00591,0.14866,-0.02075,0.13519,0.29638,0.1421,0.32343,0.00238,-0.00979,-0.0385,-0.08321,85,1210.94182,-0.396541,134,-0.314646,0.081895,55.71,13.43,12.99,7.02,22.2875,19.4618786027968,85.0,7.98,13.518,13.694,14.326,0.3448890172853772,0.8976190476190476,2.486014,10.567702,8.872832,67.817328,1061.1426,5238.14125,2.5905,-71.74181,26.89039,2461.00806,1765.43752,695.57054,0.00189445,0.01596143,-0.03380916,0.00117689,0.06410902,0.02024192,0.57159819,49.87,50.13,11.13805,18.25425,0.54670475,0.00181114,-18.76345,5.01169,0.0005642,0.022775,2.873858924037404,2.64718323415616,2.2228081094772345,2.4936471412681724,60.8620550851284,2.3379834684195364,2.254934739309921,2.8424047952042444,-45.85467605249191,0.8417349981364145,0.6944302087215803,0.9293351658591128,0.91589987886694,0.3753261274692508,0.8030364796869176,797.5028522757482,892.5195503627913,27.006957502351277,0.0203787198135364,3.1101000751959185,0.1037451202084408,2.6069126212614457,0.9061476364786694,7.130408926972564,0.8899093480011255,6.899482459857903,1.7072868391313332,15.047629395701351,1.9861945345332848,8.02716777762526,904.1028579219816,1780.4992285681544,0.0,13.36972237730746,0.0,0.0,49.661122312777735,0.2700063086541708,,,94.07765,59.53994,8.788,58.245,32.967,0.0,9.686,77.984,12.329,0.0,0.25019334,0.2640774,0.5102131,0.4239193,-0.0289217,-0.19058293,0.15382996,0.14866205,0.13519306,0.14209839,0.00238057,-0.03849961,0.7678,0.5543,9.5427,0.0,0.8187,0.4786,9.5605,0.0,1.1895,2.849,0.0,0.0,2.0276,4.9301,0.0399,0.0,-0.39126,0.123497,0.15379,0.438163,-0.179711,-0.054145,-0.13776,0.232821,-0.145388,0.114854,0.03448,0.188462,-0.231324,0.275826,0.026498,0.360961,0.055514,1.413566,-1.701433,19.345,21.269,4.447,18.737,9.628,7.118,23.262,23.644
58_PXP_cat_ts_0,-12.7806,-12.7884,-11.1472,-10.9909,1.6335,-135.20044154219,0.078,0.066,0.072,0.186,0.07,0.003,0.042,0.029,0.036,0.014,0.017,0.015,0.1,0.045,0.072,0.033,-0.001,0.016,4.8455,10.2997,4.8455,5.2945,0.09876,-0.12821,0.07591,-0.15085,0.13214,0.28723,0.13833,0.31192,0.00518,-0.00695,-0.03031,-0.07575,100,1180.17387,-0.387509,131,-0.31442,0.073089,12.78,11.84,9.8,12.36,11.695,1.1436236268982898,99.0,9.047,12.421,13.357,17.828,0.408842819795441,0.9852989941417044,2.037687,9.006418,10.135221,41.316851,256.4425,5726.88329,2.3093,-65.04032,17.34424,2439.96522,1674.87839,765.08683,-0.00033338,0.01105388,-0.02526163,0.00095658,0.04257218,0.01563565,0.42201938,69.35,30.65,10.55113,16.05995,0.53330243,0.00135038,-18.41295,3.02562,-0.0022643,0.016739,2.873661292236524,2.648857733432635,2.2226772558421763,2.493634587598729,60.83385178905377,2.349949478314788,2.283553193976714,2.801504324863148,-48.56094521985321,0.8376118151323145,0.7256860324263884,0.9581217387253076,0.9508129891912038,0.3467783265001863,0.7917501397689154,801.4272931243403,962.6372960533282,26.1123045820054,0.0131757792553057,2.339967033802094,0.1266606933171166,2.7638169820818828,0.8825622319034253,6.893422109111748,0.8613928676575624,6.986618589427084,1.7073783966130858,15.048472350680711,1.9862174455676465,8.029899579476897,888.2746512712908,1804.4686558719372,0.0,10.66977844172554,0.0,0.0,57.17129203829044,0.2500058413464485,,,85.12799,72.23329,11.306,55.992,32.701,0.0,9.741,79.726,10.533,0.0,0.16845495,0.11851408,0.51338335,0.46568619,-0.01978113,-0.17911588,0.09876422,0.07590608,0.13214177,0.13833097,0.00518411,-0.03030967,0.792,0.5365,9.5394,0.0,0.7754,0.5071,9.5793,0.0,1.19,2.8403,0.0,0.0,2.0293,4.9327,0.0328,0.0,-0.409186,0.079679,0.097459,0.428112,-0.132744,-0.160064,-0.025689,0.209527,-0.157961,0.088515,-0.002594,0.18109,-0.260661,0.217672,-0.079493,0.348775,-0.705002,1.125834,-2.617017,17.368,23.467,3.033,12.777,7.355,9.479,13.7,13.125
59_PXP_cat_ts_0,-13.0873,-13.1004,-11.4286,-11.2841,1.6587,-166.887024456263,0.075,0.051,0.063,0.181,0.059,0.004,0.04,0.027,0.034,0.013,0.021,0.017,0.097,0.048,0.073,0.031,0.001,0.016,4.8455,10.5889,4.8455,5.5522,0.09482,-0.12592,0.08199,-0.14168,0.12302,0.27779,0.13422,0.30171,0.0154,0.00327,-0.02834,-0.07283,106,1316.16987,-0.40022,155,-0.325146,0.075074,13.21,12.94,8.99,8.42,10.89,2.196349243631349,105.0,9.198,12.75,14.243,18.215,0.4029154132012033,0.990160904544466,2.05926,8.982467,10.172582,46.534262,547.2603,6138.18244,2.4028,-58.19312,34.53585,2665.21186,1945.06911,720.14274,0.00617823,0.01805366,-0.02589669,0.0007006,0.10416572,0.01776657,0.5489313,43.2,56.8,11.05444,18.99654,0.5526606,0.00183511,-17.82352,3.34325,0.0062583,0.017606,2.8738341535289487,2.6475483597980376,2.223167638287848,2.4933471657367425,60.84360696985891,2.349410026159089,2.2769440484709,2.7807318421299283,-41.22368917941858,0.7910280003727171,0.7035967200894521,0.9460433749534104,0.9438769567648156,0.3384387812150577,0.785501304509877,862.991622241594,1028.0681696816416,25.955360579856983,0.0072554137530895,3.221448342516548,0.0450611837326236,0.7548513405628935,0.8644877008586007,6.622731550383984,0.90918026738849,7.710021884458484,1.707282970127895,15.047403821883895,1.9859307696547583,8.028369599763527,978.1499301032496,1982.940583263908,0.1999958470801428,11.349764321798022,0.0,0.0,63.62143780787193,0.2500058413464485,,,85.72674,66.87373,10.918,54.511,34.571,0.0,9.495,80.037,10.468,0.0,0.17225714,0.12915457,0.49266099,0.43983441,-0.0149623,-0.1757725,0.094824,0.08198785,0.12302226,0.13422039,0.01540092,-0.02833741,0.7847,0.5481,9.5442,0.0,0.7912,0.503,9.5716,0.0,1.1879,2.8404,0.0,0.0,2.029,4.9234,0.0322,0.0,-0.496832,-0.006059,0.035467,0.498133,-0.05879,-0.201358,-0.071961,0.221766,-0.161558,0.064358,-0.017563,0.17479,-0.285952,0.182201,-0.124115,0.361068,-0.240879,1.127454,-2.672524,17.482,25.398,3.329,14.043,7.52,9.437,13.471,13.042
5_PXP_cat_ts_0,-12.7726,-12.7896,-11.2377,-9.9681,1.5349,-113.295535008476,0.038,0.047,0.042,0.034,0.046,-0.003,0.108,0.031,0.069,0.016,0.026,0.021,0.183,0.061,0.122,0.088,0.001,0.045,4.8455,10.675,4.8455,5.0053,0.08743,-0.13487,0.08255,-0.17507,0.0813,0.22223,0.10886,0.27749,-0.02731,-0.03924,-0.072,-0.11668,88,1041.97586,-0.376451,110,-0.289961,0.0864899999999999,67.24,14.73,16.36,12.49,27.705,22.866854287374117,88.0,7.991,12.206,12.739,15.806,0.3878677823857082,0.9889876110624451,1.917431,9.396759,15.245198,42.123067,248.8196,4838.01086,2.4134,-76.21232,42.88477,2077.57038,1429.72466,647.84572,0.00305885,0.02147998,-0.03759456,0.00131845,0.11834465,0.02545636,0.7212368,37.6,62.4,10.18692,16.37527,0.53384067,0.00267868,-17.73293,3.26416,0.0009697,0.017417,2.872928970733943,2.651026230717029,2.223709317247097,2.493334301378081,60.77698953860124,2.406367140212654,2.2440047579635336,3.093944588106796,-39.47652689028577,0.7628470928065598,0.6754798732761834,0.8887730618710399,0.8836307305255311,0.3382291278419679,0.7770627562430116,687.0953671097046,816.1506651891722,24.340880018097646,0.134950886475395,4.969693241481015,0.0478935853787294,1.8861355474589625,0.8607966999403722,6.626796440030203,0.8254485527969299,6.2461703569172125,1.7073572400369463,15.048700446938389,1.9856459890900555,8.028935392236216,815.662498518477,1556.9537804644538,2.669944558519897,11.649758092418246,0.0,0.0,63.95144526585052,0.2600060750003096,,,99.79249,71.44139,6.493,63.755,29.753,0.0,12.36,76.131,11.509,0.0,0.14621802,0.15328509,0.42273233,0.37732346,-0.0738327,-0.23058105,0.08743257,0.08255022,0.08130268,0.10885549,-0.02731097,-0.07200057,0.7458,0.5962,9.5767,0.0,0.8132,0.5167,9.5613,0.0,1.1959,2.8761,0.0,0.0,2.0267,4.9481,0.0526,0.0,-0.568984,0.033151,0.056111,0.572705,-0.050866,-0.082098,-0.213494,0.234323,-0.207533,0.08199,0.021688,0.224193,-0.320611,0.217631,-0.013286,0.387725,0.1967,0.573582,-1.727427,19.432,16.303,4.774,25.65,12.753,10.109,25.838,25.471
60_PXP_cat_ts_0,-12.8381,-12.8452,-11.2272,-10.3643,1.611,-109.675954414508,0.053,0.06,0.057,0.066,0.046,-0.005,0.06,0.041,0.05,0.008,0.033,0.02,0.118,0.068,0.093,0.047,0.001,0.024,4.8455,10.6062,4.8455,5.123,0.151,-0.00612,0.14618,-0.02778,0.12049,0.28434,0.13736,0.31544,-0.01022,-0.02235,-0.04675,-0.09167,70,1058.83728,-0.389128,106,-0.306857,0.0822709999999999,59.41,13.91,9.01,5.14,21.8675,21.896835815934686,70.0,7.897,11.482,13.491,14.605,0.3690181413916822,0.924718247435735,1.879531,9.361928,11.51384,31.997336,315.9008,4389.4515,2.7031,-64.37116,27.87261,1977.35937,1235.45918,741.9002,0.00032469,0.01505887,-0.02421159,0.00096315,0.09667813,0.01841446,0.50321874,58.9,41.1,10.78091,16.61543,0.5342022,0.00186323,-19.43137,3.14928,-0.0045879,0.020538,2.874116521778692,2.6478384148503613,2.2229122281213285,2.493554751090949,60.84697429365915,2.340956691708913,2.244861801204024,2.793892632142492,-32.69846143045598,0.857651183376817,0.6924850913156914,0.9315656448005964,0.9153058609765188,0.3688851099515468,0.8012660734252702,637.5786980567996,744.1296447678285,26.292998693364005,0.1649548308530593,4.332735132728318,0.02594133303577,3.3029513186194444,0.9089419212892256,7.153510082589516,0.8916205964509676,6.931021095342885,1.7072547361530686,15.046745396173591,1.9855819425940688,8.028047578521754,771.565567212494,1468.064765500932,0.0,12.659737120172956,0.0,0.0,56.341273280344296,0.2600060750003096,,,94.68858,58.14611,8.698,58.025,33.277,0.0,8.293,80.696,11.011,0.0,0.24663653,0.25637835,0.51366165,0.41625749,-0.04015506,-0.19967296,0.15100338,0.14618212,0.12049488,0.13736269,-0.01022374,-0.04675098,0.756,0.5702,9.5533,0.0,0.8272,0.4757,9.5597,0.0,1.1914,2.8554,0.0,0.0,2.0273,4.9428,0.0401,0.0,-0.410009,0.059016,0.135187,0.435736,-0.092035,-0.10501,-0.149986,0.204923,-0.185091,0.070072,-0.000126,0.197911,-0.290734,0.182862,-0.021175,0.344112,-0.204786,1.457544,-1.975455,19.162,21.319,4.008,20.451,7.513,5.984,18.726,19.305
61_PXP_cat_ts_0,-12.4819,-12.495,-11.0395,-10.3067,1.4424,-175.45166856896,0.016,0.035,0.025,0.013,0.042,0.027,0.055,0.008,0.032,0.01,0.009,0.009,0.102,0.026,0.064,0.041,-0.001,0.02,4.8455,9.7475,4.8455,5.0438,0.35328,0.2785,0.36068,0.28586,0.14661,0.31189,0.18387,0.37641,0.00793,-0.0043,-0.0406,-0.08516,99,1419.20022,-0.39289,164,-0.312709,0.080181,10.73,12.35,18.93,2.99,11.25,5.672089562057355,83.0,10.823,12.517,14.841,21.293,0.4376682904770714,0.9836921371154024,1.641491,8.163464,9.344079,50.086717,378.4344,6159.50926,2.5819,-60.42854,32.96364,2858.04297,1717.68501,1140.35795,8.525e-05,0.01181229,-0.01757882,0.00062929,0.08507648,0.01409611,0.38403783,71.35,28.65,11.28785,18.07807,0.53732605,0.0015004,-31.9951,5.95844,-0.0112729,0.035431,2.873608210473172,2.645200894683422,2.2217320728449166,2.4942739073318,60.92530727687708,2.3393925888850773,2.2682045540089395,2.8221175105119705,-48.27946958637795,0.8104034662691018,0.6681128866939993,0.9165288389862096,0.8814643123369362,0.3382931885948565,0.8031005404398062,909.2144839959572,1051.4595166106462,28.08929747801907,0.054009045499483,2.4719351996375307,0.1234319851228535,2.416747906223707,0.9608097085044002,8.210181639225397,0.9479123485434474,7.849294432871303,1.7072458380495747,15.04686449748667,1.9849128072112563,8.027774787645004,1059.3988021411703,2087.8302083313865,2.139955563757509,15.169685001028729,0.0,0.0,63.931444813851805,0.2600060750003096,,,83.28085,70.16491,11.364,55.399,33.238,0.0,11.15,74.983,13.867,0.0,0.38654758,0.41843926,0.49090466,0.41632327,-0.03109265,-0.19124683,0.3532797,0.36068042,0.14660631,0.18386579,0.00793107,-0.04060493,0.7415,0.5583,9.5536,0.0,0.7894,0.4657,9.5611,0.0,1.1899,2.8507,0.0,0.0,2.0273,4.9233,0.0415,0.0,-0.398592,0.066499,0.179911,0.442341,-0.110158,-0.110853,-0.110884,0.191621,-0.150071,0.102925,0.045086,0.187476,-0.258022,0.274089,0.029534,0.377587,-0.611034,1.21878,-1.853048,16.158,25.424,3.17,13.996,11.184,6.246,29.039,29.068
62_PXP_cat_ts_0,-12.7895,-12.7989,-11.221,-10.5512,1.5685,-110.531109192831,0.045,0.052,0.049,0.055,0.046,0.051,0.06,0.035,0.047,0.01,0.035,0.022,0.118,0.063,0.09,0.046,-0.0,0.023,4.8455,10.5009,4.8455,5.1565,0.08963,-0.14427,0.083,-0.15871,0.12397,0.28177,0.12615,0.29442,-0.00248,-0.01463,-0.039,-0.08339,70,1067.84411,-0.389646,107,-0.308614,0.0810319999999999,8.16,13.4,11.0,8.64,10.3,2.0877739341221786,53.0,8.311,11.02,11.387,14.973,0.400561797752809,0.9007941282637468,1.74966,8.900837,11.136156,36.711622,301.1631,4447.61746,2.6905,-63.59336,38.18118,2026.14454,1225.51065,800.63389,0.00061391,0.0165728,-0.02381397,0.00092039,0.13648492,0.0193118,0.52883026,57.05,42.95,10.87325,16.36734,0.53281175,0.00197915,-18.21105,4.11956,-0.0040601,0.018625,2.8736739966964207,2.646750018021488,2.222898989296486,2.4936717672981925,60.86935042822205,2.32987281929612,2.254672281713328,2.951790927667281,-35.52347974908374,0.7804987420797614,0.6598432258665673,0.9141818859485652,0.8736605478941484,0.3383630730525531,0.7946794632873649,653.2788930819592,752.5989571087882,26.518734331395,0.1793523773534196,4.81626986618355,0.0450639017445409,2.3430239844522025,0.8925792808278807,6.95698946943164,0.8780892173564122,6.764231202241933,1.7072163824152742,15.046783308554566,1.9855700170907868,8.027473366135723,785.435121689543,1492.7929648546722,0.9399804812766696,18.70961149434724,0.0,0.0,63.13142673390372,0.2600060750003096,,,91.7964,58.74957,8.969,58.141,32.89,0.0,9.93,78.6,11.47,0.0,0.17069811,0.17810288,0.48802274,0.39637327,-0.03827696,-0.18996864,0.08962609,0.08299595,0.12396851,0.12615175,-0.00248031,-0.03899705,0.7654,0.5687,9.5419,0.0,0.8218,0.4884,9.5637,0.0,1.1895,2.8495,0.0,0.0,2.028,4.9348,0.0397,0.0,-0.492518,0.039771,0.072409,0.499398,-0.057334,-0.10399,-0.193564,0.227086,-0.172307,0.069778,0.003708,0.185937,-0.29665,0.210055,-0.044703,0.366227,-0.164001,1.319013,-2.02884,19.052,21.871,4.197,18.607,9.303,7.096,21.249,21.147
63_PXP_cat_ts_0,-12.9977,-13.0043,-11.3539,-10.5978,1.6437,-109.363595548292,0.065,0.05,0.058,0.083,0.05,-0.013,0.057,0.042,0.049,0.012,0.037,0.024,0.111,0.075,0.093,0.045,0.002,0.024,4.8455,10.7411,4.8455,5.3131,0.06501,-0.15692,0.05998,-0.16592,0.13653,0.29947,0.11646,0.28374,0.00185,-0.01039,-0.04124,-0.08551,64,1053.76621,-0.391867,104,-0.313065,0.078802,60.55,13.91,8.66,5.85,22.2425,22.305231869451617,64.0,7.823,11.8,11.939,14.584,0.3805547582391775,0.9321232263837402,1.750836,8.404506,10.721932,41.530488,278.4066,4174.96986,2.8284,-63.85645,28.63823,1963.49446,1246.54308,716.95139,-0.00015968,0.01442445,-0.02551668,0.00089386,0.07429091,0.01851831,0.50272145,56.93,43.07,10.8242,17.74366,0.53498747,0.00216128,-18.703,3.191,-0.0111027,0.019661,2.8742845099866043,2.644725880640053,2.22309316404602,2.493198550100809,60.88946748189212,2.3154562038662454,2.2631010737845405,3.0697239321786403,-37.08514428980234,0.788721813268729,0.6673558050689526,0.9301737793514724,0.8912073704808051,0.3382815411852404,0.7853790067089079,630.7742869587237,708.8179205023317,26.32233553394119,0.0847173861500194,4.579036558353688,0.0732655437481584,3.1746763692852022,0.8797802111722113,6.784723028331053,0.8659312082353918,6.632579275900719,1.7071077682585811,15.045942426773369,1.9861393848098916,8.026742548942847,754.6342519745566,1422.9269966116185,1.0499781971707454,18.42961730843504,0.0,0.0299999149264163,63.72144006786543,0.2600060750003096,,,94.1096,58.07177,8.617,57.975,33.408,0.0,9.424,79.383,11.194,0.0,0.15718442,0.16614234,0.49403836,0.38627768,-0.03604147,-0.19285877,0.06500632,0.05997519,0.13653218,0.1164632,0.00185231,-0.041238,0.7592,0.5834,9.5208,0.0,0.8095,0.5056,9.5685,0.0,1.1896,2.8517,0.0,0.0,2.0278,4.9312,0.0392,0.0,-0.528557,-0.003,0.066298,0.532707,-0.062938,-0.150455,-0.188421,0.249199,-0.178702,0.062065,0.005114,0.189242,-0.313385,0.197335,-0.058181,0.374882,-0.276512,1.375283,-2.049905,18.962,22.089,4.182,19.648,9.174,7.817,17.497,18.002
